directory	hardness	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
111824_0ppm	0	DSC_0052.jpg	1	70	200	1400	1000	916260	4353	0.004750835	1	4031	1.316342173	2	2176.5	3303	548.0550398	75.98318063	546.2	543.8724044	-0.208442503	0.039161264	70	0.783436159	812	0.036017298	0.081256237	27.76443691	12.30674756	46.73043392	192341	9.998794305	0.999896562	204.4632118	4.28E-07	1.710577415	0.045200878	1.177064545	0.082932602	0.008658854	0.001586929	1.966640584	-1.77E-05	2.44E-05	8.436576664	155.3651302	73.47181233	0.972152527	0.8744322	1.87E-06	2.50E-06	1.332283673	1.364122269	0.005861277
111824_0ppm	0	DSC_0053.jpg	1	70	200	1400	1000	819559	1308	0.00159598	2	4641	1.13089769	1	1308	1308	874.4758419	830.9242505	428	530.8416884	1.87647157	0.031153218	69	0.907520718	888	0.03416163	0.081232006	29.27260761	12.3104186	47.68394377	211392	9.942469396	0.972779586	194.4690507	0.000134652	1.654520875	0.031397637	1.229635644	0.072348281	0.006076419	0.00190678	1.972377207	-1.15E-05	2.72E-05	11.98575744	149.690805	77.33337361	0.971707452	0.861780377	1.98E-06	2.78E-06	1.405180599	1.413156758	0.005482146
111824_0ppm	0	DSC_0054.jpg	1	70	200	1400	1000	903798	0	0	2	4630	1.394454753	0	0	0	918.8581382	879.7248849	613.5	581.5219788	1.903622292	0.042792084	62	0.759784676	775	0.052841478	0.060164998	18.92452752	16.62095952	52.89167245	203100	9.180461437	0.981649916	195.8023427	8.61E-05	1.555604587	0.30497153	1.327876093	0.087989558	0.008479866	0.004867382	1.971827273	-1.78E-05	2.45E-05	15.56939017	135.9358378	196.8890714	0.970504644	0.838986991	1.85E-06	2.76E-06	1.497061517	1.388022759	0.003703371
111824_0ppm	0	DSC_0055.jpg	1	70	200	1400	1000	897226	4190	0.004669949	1	3931	1.19876444	3	1108	2007	542.9423187	53.73664114	572.11	556.5847526	-0.558681939	0.029255951	48	0.801010682	1581	0.033488045	0.058217576	29.86140281	17.17694324	40.29230679	100087	9.090405362	0.973606105	181.1566924	0.000139152	2.020661978	0.148927223	1.076933429	0.074050359	0.006574415	0.003062162	1.977998347	-2.73E-05	2.48E-05	8.183919284	147.3388225	188.22982	0.964161267	0.84417308	2.01E-06	2.79E-06	1.387706817	1.37345233	0.006338864
111824_0ppm	0	DSC_0056.jpg	1	70	200	1400	1000	760419	5539	0.007284142	1	4154	1.309519568	2	2769.5	4338	482.0633308	93.70519306	476.55	487.7563168	-0.592186495	0.022132272	71	0.89884117	795.5	0.04152018	0.067018668	24.08467427	14.92121564	45.76852281	202300	8.969373239	0.957609517	192.8098118	0.000216761	1.716851731	-0.107391306	1.242234867	0.060382964	0.003631151	0.005277428	1.970776835	-9.85E-05	2.91E-05	11.45396148	147.6448672	230.0743467	0.983449172	0.915305909	2.05E-06	3.08E-06	1.501137211	1.451072927	0.003575367
111824_0ppm	0	DSC_0057.jpg	1	70	200	1400	1000	734183	7345	0.010004318	1	3579	1.326330669	3	2860	3315	494.5295541	59.59523617	511.465	500.7633089	0.102188868	0.032604678	42	0.79299398	2647	0.04474025	0.056796732	22.3512383	17.60664675	43.9229684	127181	9.117207134	0.942162308	176.1040012	0.000317087	1.853126065	0.210427139	1.209458603	0.080033228	0.006933655	0.004596407	1.960688591	-3.33E-05	3.02E-05	13.49630131	133.754898	270.1197747	0.973635415	0.908315765	2.18E-06	3.09E-06	1.418475203	1.392906028	0.004386378
111824_0ppm	0	DSC_0058.jpg	1	70	200	1400	1000	787740	6671	0.00846853	1	3639	1.294028571	3	1918	3453	509.8998143	56.47909166	473.35	507.9211206	-0.246081612	0.029319446	54	0.902737854	1676	0.031463994	0.05145089	31.78236051	19.43600964	40.8124708	95111	8.948342328	0.994819807	184.6220449	2.50E-05	1.985001497	0.207466626	1.144512881	0.073044125	0.006415235	0.001840332	1.951796621	-1.60E-05	2.84E-05	8.528205611	146.7923565	157.3987225	0.971898657	0.910591175	2.05E-06	2.76E-06	1.346763328	1.379261292	0.005127634
111824_0ppm	0	DSC_0059.jpg	1	70	200	1400	1000	829519	0	0	1	3772	1.050761785	0	0	0	516.8242237	51.95979383	540.75	526.3364849	-0.959189715	0.029284079	51	0.869073065	646	0.042376059	0.066610332	23.59823059	15.01268605	46.20873354	178115	10.48905453	0.996220049	202.4031417	1.72E-05	1.808417097	0.174579205	1.227428641	0.075517576	0.005614039	0.005393858	1.991590611	-1.13E-05	2.67E-05	8.873808066	155.0185703	275.958853	0.969444884	0.850368397	2.13E-06	3.09E-06	1.449535886	1.360111508	0.004075147
111824_0ppm	0	DSC_0060.jpg	1	70	200	1400	1000	852974	0	0	1	3406	1.313518266	0	0	0	527.8540065	60.38247834	583.925	550.9498615	-0.640996258	0.013275786	61	0.887593266	1555	0.019812399	0.03756443	50.47344274	26.62092821	40.23267544	118900	9.797991338	0.992432441	193.7183292	3.52E-05	2.24236095	0.42614502	1.134801015	0.042786438	0.001666474	0.001702601	1.966621674	-1.89E-05	2.61E-05	9.452853376	150.4450156	82.66815056	0.976796979	0.875825341	1.75E-06	2.59E-06	1.485633083	1.435940689	0.001967139
111824_0ppm	0	DSC_0061.jpg	1	70	200	1400	1000	785168	0	0	1	3914	1.2103968	0	0	0	491.7323136	80.49075826	521	508.9135425	-0.498549536	0.010251564	85	0.906688917	983.5	0.032935012	0.051843492	30.3628248	19.288824	45.2375701	197281	8.938670411	0.990903158	198.3114892	4.34E-05	1.694598998	-0.01635555	1.21463397	0.041297632	0.00129493	0.005337364	1.965328539	-4.38E-05	2.80E-05	14.87015403	144.0919252	343.4543625	0.980840714	0.850520848	1.87E-06	2.91E-06	1.556473447	1.459499795	0.002050619
111824_0ppm	0	DSC_0062.jpg	1	70	200	1400	1000	979009	23697	0.024205089	1	4175	1.029266268	11	1973	4311	586.1183619	30.31877766	596.055	589.0851126	-0.567950966	0.073831088	35	0.822232007	10059	0.08803097	0.015895613	11.35963859	62.91043831	41.78852703	62737	8.579818126	0.990380101	185.0583002	4.79E-05	3.288169746	1.265419125	1.323015372	0.124261249	0.016461444	0.007214844	2.002480068	-9.54E-06	2.26E-05	10.09816403	121.4840042	201.5292183	0.955232458	0.829600279	1.58E-06	2.30E-06	1.459191418	1.390962989	0.001474986
111824_0ppm	0	DSC_0063.jpg	1	70	200	1400	1000	778801	0	0	1	3420	1.180374836	0	0	0	495.2182215	62.309851	493.25	502.3717763	-0.971022679	0.005798144	98	0.963436296	1562	0.012949514	0.036590854	77.22297696	27.32923388	38.08902302	115280	10.12749236	0.998495989	190.9368793	6.71E-06	2.28308491	0.19457606	1.154450932	0.022347409	0.000476779	0.001054267	1.959966196	-4.46E-05	2.86E-05	14.40006326	135.0436665	69.35726186	0.983787829	0.894932464	1.55E-06	2.42E-06	1.558568295	1.524907035	0.001395916
111824_0ppm	0	DSC_0064.jpg	1	70	200	1400	1000	708328	3912	0.005522865	1	3139	1.501796535	3	1161	1670	480.8235329	83.08542308	571.75	504.0223804	-0.622140468	0.011290109	67	0.87113908	1419	0.015878713	0.033934926	62.97739562	29.46816542	38.00839985	83457	10.93991591	0.976626849	174.741431	0.000118228	2.683187023	0.480619554	1.095625333	0.030986082	0.000920546	0.00049687	1.959848089	-3.48E-05	3.16E-05	13.78335559	132.990867	87.38987154	0.972086498	0.865940265	1.68E-06	2.56E-06	1.525806557	1.498140831	0.001158424
111824_0ppm	0	DSC_0065.jpg	1	70	200	1400	1000	824642	3769	0.004570468	1	3764	1.124192129	2	1884.5	1896	527.4499061	43.95467148	523.8	524.331768	0.24167014	0.043868127	42	0.840965023	864	0.049584756	0.081112732	20.16748876	12.32852071	44.8368987	144204	10.53058645	0.975196352	186.0876443	0.00012833	1.882386638	0.042845861	1.176916694	0.087716402	0.009260319	0.002772313	1.961940148	-8.17E-06	2.70E-05	9.203872177	150.0617012	179.2869014	0.964061798	0.819787793	2.13E-06	2.98E-06	1.401322728	1.367482551	0.006297643
111824_0ppm	0	DSC_0066.jpg	1	70	200	1400	1000	866152	30368	0.035060821	2	4127	1.078962617	15	1926	4629	642.6435738	331.0504774	584.65	568.1792237	3.64964675	0.087024795	34	0.804404652	4826	0.097902547	0.009788877	10.21423882	102.1567593	39.14819744	41652	9.382314988	0.985168092	177.4846469	7.98E-05	3.838902721	1.389635195	1.366257338	0.127596279	0.016615498	0.00440379	2.020048323	-1.86E-05	2.58E-05	7.729949533	121.5506418	40.66530914	0.946485097	0.850500434	1.59E-06	2.16E-06	1.362466806	1.376757996	0.000566972
111824_0ppm	0	DSC_0067.jpg	1	70	200	1400	1000	671420	34827	0.051870662	1	2943	1.094266991	6	5030	12154	477.3395989	32.87508149	487.18	485.8888966	-0.904275787	0.01841932	66	0.955560856	1424	0.025172551	0.019540932	39.7258112	51.17463207	32.44217301	19310	9.17543371	0.888647453	135.5570493	0.000783161	6.401249286	2.075792398	1.220519012	0.039332389	0.00219691	0.001010993	2.036810152	-1.01E-05	3.33E-05	12.63435562	99.23227734	38.2260338	0.96401995	0.898611697	1.54E-06	2.08E-06	1.348173037	1.466165067	0.000951698
111824_0ppm	0	DSC_0068.jpg	1	70	200	1400	1000	861088	0	0	1	3453	1.140503018	0	0	0	526.3227499	43.47466381	501.055	532.6890345	-0.361845497	0.010641653	71	0.868504595	1355.5	0.012361704	0.040872667	80.89499344	24.4662281	41.20883569	87326	8.120283433	0.984307609	172.5930642	8.22E-05	1.879554571	-0.078219892	1.094590943	0.037002826	0.001339783	0.000469388	1.98534826	-2.87E-05	2.60E-05	8.497505954	139.0700027	63.72548784	0.968705122	0.816711173	1.61E-06	2.34E-06	1.448197303	1.437872942	0.002749106
111824_0ppm	0	DSC_0069.jpg	1	70	200	1400	1000	655407	3577	0.005457677	1	3663	1.496868281	2	1788.5	2288	448.5185	94.68641383	512.7	478.1373871	-0.738518454	0.008949859	69	0.791741703	1104	0.017314016	0.060816598	57.7566763	16.44287958	43.70325363	162164	10.72194369	0.968167059	174.3539346	0.000174269	1.878382331	-0.070917929	1.140014177	0.032957421	0.000933844	0.002199688	1.948252478	-4.49E-05	3.37E-05	21.05172524	124.8108451	166.4385522	0.984666411	0.913165709	2.12E-06	3.14E-06	1.479882042	1.531950418	0.003030445
111824_0ppm	0	DSC_0070.jpg	1	70	200	1400	1000	758160	18390	0.024256094	1	3601	1.083414014	10	1271	4191	524.3376712	39.59940967	541.215	528.3121629	-0.309412085	0.101824549	41	0.705608164	24230.5	0.123208658	0.007028343	8.116312741	142.2810373	40.09831684	49864	7.882751222	0.951726498	172.3576505	0.000264933	4.437693241	1.655987508	1.323364769	0.150630444	0.024073725	0.008920838	2.040930349	-1.22E-05	2.86E-05	9.870177251	116.5881801	124.8253372	0.970668695	0.902281305	1.92E-06	2.81E-06	1.46396368	1.440245265	0.000152537
111824_0ppm	0	DSC_0071.jpg	1	70	200	1400	1000	709431	24462	0.034481155	1	3890	1.165402489	11	1715	5218	498.74742	36.45148799	528.505	504.6843367	-0.085611653	0.055912837	26	0.857484439	1094	0.071993828	0.01366843	13.89007955	73.1612936	35.43930138	18262	9.499478799	0.924975926	147.310673	0.000486007	4.678773659	1.64892412	1.34906965	0.094065152	0.007354791	0.00463445	2.008090666	-2.81E-05	3.12E-05	5.991690739	115.5228722	231.0074704	0.971435979	0.926424388	1.79E-06	2.62E-06	1.462068915	1.352084161	0.000642206
111824_0ppm	0	DSC_0072.jpg	1	70	200	1400	1000	687139	3313	0.004821441	1	3459	1.31139852	2	1656.5	1839	465.8055891	89.94105234	570.75	468.0013199	-0.905756743	0.028694776	74	0.838392711	816	0.032188329	0.024046404	31.06716149	41.58625881	52.99238256	126787	8.071559479	0.989097131	195.1229637	5.22E-05	1.684945707	0.587832094	1.495851617	0.060371578	0.003721278	0.001019369	1.999505458	-2.93E-05	3.25E-05	11.82486533	142.4602622	95.48334985	0.982531454	0.884192924	1.61E-06	2.37E-06	1.47574992	1.507136322	0.000603803
111824_0ppm	0	DSC_0073.jpg	1	70	200	1400	1000	766325	1089	0.001421068	1	3575	1.035482326	1	1089	1089	500.4381225	73.1669704	580.4	527.1399754	-0.625142289	0.034422732	87	0.835794786	1063	0.03595785	0.062128693	27.81033923	16.0956226	53.70543036	180583	8.468916757	0.995606705	199.365909	2.11E-05	1.356770453	0.200810005	1.32162145	0.076535685	0.00685609	0.002250363	2.003324808	-2.10E-05	2.91E-05	10.59746543	146.3418063	99.71041621	0.984140451	0.920870428	1.74E-06	2.52E-06	1.452982719	1.475942413	0.00330036
111824_0ppm	0	DSC_0074.jpg	1	70	200	1400	1000	753621	7245	0.009613586	1	3348	1.381365505	4	1965	2311	501.9404841	65.14664284	559.5	501.7075923	-0.132201095	0.039130544	49	0.809502521	794	0.038750751	0.068711062	25.80595128	14.55369735	50.76447892	138914	9.836416911	0.978991597	189.495663	0.000103852	1.587626504	0.191081946	1.221955855	0.080646998	0.007098546	0.001432418	1.984667549	-1.67E-05	2.97E-05	12.46270003	137.7512898	78.26201004	0.977156454	0.903966915	1.91E-06	2.67E-06	1.401731685	1.407546944	0.004520987
111824_0ppm	0	DSC_0075.jpg	1	70	200	1400	1000	689693	8841	0.012818747	1	3415	1.191522723	6	1470.5	1853	493.7368392	53.5681198	508.995	497.5398167	-0.399040342	0.07930369	35	0.777441845	1331	0.087266283	0.034594265	11.45917945	28.90652528	52.16765712	94116	10.24602604	0.943814503	171.9694286	0.000309181	2.131467799	0.853471808	1.544370482	0.119814038	0.01510403	0.003820057	2.051090615	-2.92E-05	3.24E-05	13.05522175	122.5374712	102.0522894	0.9501386	0.787228078	1.76E-06	2.49E-06	1.418262202	1.440600003	0.001695557
111824_0ppm	0	DSC_0076.jpg	1	70	200	1400	1000	400735	52637	0.131351142	1	4265	1.078795454	17	1866	7899	388.367116	46.40974938	370.225	390.0007082	-0.191379532	0.07142326	20	0.972735414	807.5	0.090641807	0.018563074	11.03243671	53.87038764	34.44394841	7799	11.61834106	0.79894483	120.3967231	0.001620038	5.075489075	1.697090002	1.446389776	0.103794464	0.009262991	0.003639915	2.014038826	-2.34E-05	5.56E-05	7.128433597	104.1754111	41.71088644	0.92757263	0.904412319	2.58E-06	3.43E-06	1.326814092	1.354037474	0.00103609
111824_0ppm	0	DSC_0077.jpg	1	70	200	1400	1000	570644	14627	0.025632443	1	3651	1.107841063	4	1340.5	10930	422.4482923	84.08317925	439.95	438.3083794	-0.667980574	0.022434127	73	0.675234962	1010.5	0.029186306	0.031525667	34.26264313	31.72018551	51.4856268	84593	8.711301213	0.98186145	191.2977221	8.95E-05	2.128845281	0.889494901	1.586363579	0.047507815	0.002086974	0.000837226	2.037775121	-3.52E-05	3.91E-05	16.12392022	131.4321734	87.90652647	0.978744183	0.920076821	1.77E-06	2.52E-06	1.421382818	1.518110764	0.001089613
111824_0ppm	0	DSC_0078.jpg	1	70	200	1400	1000	693130	17414	0.025123714	1	3107	1.12881859	6	1791.5	8960	486.8274185	40.85127798	499.7	500.3557492	-0.800877514	0.027343356	37	0.8935334	1715.5	0.033509454	0.020829891	29.84232419	48.00793322	41.22561089	42177	10.03387085	0.969984165	168.6837595	0.000162846	5.110488765	1.886413613	1.34181123	0.056649945	0.002962971	0.001139494	2.058861688	-4.26E-05	3.23E-05	8.097264393	113.6040987	64.82841916	0.964389917	0.898271979	1.44E-06	1.98E-06	1.379380956	1.470339393	0.000675362
111824_0ppm	0	DSC_0079.jpg	1	70	200	1400	1000	513881	16738	0.032571743	1	5008	1.120666357	9	1336	6371	444.4609972	65.1391805	494.95	459.3422461	-0.649763131	0.125389925	53	0.873768533	743.5	0.154379111	0.010232962	6.477560284	97.72342036	41.76590427	18461	7.263597006	0.979211766	165.1820085	0.000119972	2.720529503	1.072419814	1.533679306	0.171660543	0.032843819	0.009927095	2.050880815	-3.92E-05	4.35E-05	8.137448497	120.7542471	65.66640792	0.948707529	0.906075636	2.17E-06	2.89E-06	1.328389953	1.375873877	0.00022456
111824_0ppm	0	DSC_0080.jpg	1	70	200	1400	1000	503975	14423	0.028618483	3	5141	1.319675512	10	1447	1755	594.9818977	415.8121829	475.05	445.4708102	1.64521024	0.07781755	59	0.962707545	818	0.097283448	0.005925955	10.27924088	168.7491749	37.4882284	9391	7.076971406	0.974257363	155.6063167	0.000146206	3.566040627	1.362135737	1.333489546	0.10717373	0.010099548	0.004167726	2.044138071	-3.96E-05	4.40E-05	6.813718275	121.998953	178.4178424	0.962475981	0.919304455	2.07E-06	2.86E-06	1.385525355	1.406761114	0.000219045
111824_0ppm	0	DSC_0081.jpg	1	70	200	1400	1000	831372	5535	0.006657669	1	3385	1.249604071	4	1304.5	1723	525.7572955	66.48305244	612.15	530.0870689	-0.219609894	0.020706375	43	0.94668269	1605	0.023420077	0.022538812	42.69840782	44.36791148	46.2439823	82335	10.90357924	0.983368612	178.6120112	8.37E-05	4.096754877	1.625481855	1.477485303	0.050174574	0.002341648	0.000606694	2.060535738	-2.96E-05	2.69E-05	9.691392907	114.674344	162.5815022	0.970998571	0.855328731	1.28E-06	1.81E-06	1.409590005	1.500018877	0.000805728
111824_0ppm	0	DSC_0082.jpg	1	70	200	1400	1000	749954	1083	0.001444089	1	3398	1.121083161	1	1083	1083	497.6052492	57.94484529	497.25	502.3327098	-0.587181411	0.043776018	59	0.888750104	939	0.048731437	0.032351077	20.5206344	30.91087161	51.44565968	118720	8.980220668	0.985579448	186.7498687	6.78E-05	2.135555418	0.895366337	1.546457213	0.081637983	0.007039471	0.002887376	2.046158145	-1.67E-05	2.98E-05	13.47005474	125.0037324	72.8429053	0.970445467	0.876191792	1.66E-06	2.42E-06	1.456033297	1.462613696	0.001073818
111824_0ppm	0	DSC_0083.jpg	1	70	200	1400	1000	522105	11325	0.021691039	1	2655	1.195172392	6	1414.5	3491	422.1394688	31.63918481	431.695	419.3557807	0.322566014	0.033078978	42	0.898827099	1219	0.049581882	0.029138652	20.16865768	34.31867775	41.27887112	35541	9.273075173	0.898708594	148.0898653	0.000647503	3.785211354	1.470029648	1.481748393	0.069692055	0.004592772	0.003410044	2.019563327	-1.28E-05	4.25E-05	13.21493612	97.57111711	192.1738189	0.945404534	0.840432525	2.08E-06	2.97E-06	1.429749202	1.441095052	0.001146774
111824_0ppm	0	DSC_0084.jpg	1	70	200	1400	1000	646303	4681	0.007242733	1	3005	1.089623433	4	1186	1293	459.8639046	42.78470679	499.1	454.9654883	0.079304735	0.014273181	74	0.955493318	1265.5	0.018989352	0.052638069	52.66109262	18.99765726	38.89528683	84649	11.4104087	0.935474116	147.6081493	0.000419189	2.432072024	-0.103462356	1.096694615	0.037804517	0.001607752	0.000574968	1.969992727	-5.40E-05	3.46E-05	10.59883939	133.1986915	93.12335279	0.985174408	0.930516074	1.97E-06	2.90E-06	1.467275571	1.495038882	0.001996202
111824_0ppm	0	DSC_0085.jpg	1	70	200	1400	1000	660220	23835	0.036101603	1	3164	1.064726722	3	1252	21422	470.7239522	56.11504852	517.165	477.990251	-0.284713325	0.016831814	71	0.85662473	1161.5	0.022905787	0.053670722	43.65709014	18.63213251	40.65586027	98741	11.84998559	0.768657192	140.3204708	0.001631548	2.115351983	0.050943332	1.078435688	0.038649742	0.00185951	0.00073505	1.971011252	-5.28E-05	3.38E-05	10.19608437	138.4986258	164.9429876	0.972917292	0.864270456	1.91E-06	2.93E-06	1.532962697	1.502101721	0.001741782
111824_0ppm	0	DSC_0086.jpg	1	70	200	1400	1000	701738	16387	0.02335202	1	2977	1.111648785	8	1566	5270	487.8003022	29.0350687	516.34	490.0061809	-0.274989116	0.028400913	38	0.923281638	963	0.043224426	0.024801757	23.13506714	40.3197244	35.17278316	24426	11.81182584	0.870068276	140.0175386	0.000895743	6.751349523	2.182370425	1.320373155	0.059814008	0.003615334	0.002978414	2.012885164	-1.78E-05	3.17E-05	8.386501256	101.1460272	197.822979	0.91076493	0.748002279	1.55E-06	2.23E-06	1.439066781	1.426240352	0.001376934
111824_0ppm	0	DSC_0087.jpg	1	70	200	1400	1000	652780	28845	0.044187935	1	3375	1.451842214	9	2038	6822	460.3269916	95.49754763	526.7	493.439509	-0.964153857	0.026048592	39	0.885135056	1263.5	0.034076374	0.033858102	29.34584546	29.5350284	44.77607569	55250	11.70236615	0.8546123	143.8792415	0.000962366	3.410030464	1.320413945	1.299824654	0.051690768	0.003284764	0.001160047	2.033915258	-1.45E-05	3.43E-05	18.0439222	107.0030725	97.2101043	0.949686217	0.868885185	1.71E-06	2.47E-06	1.448871278	1.433429008	0.001228734
111824_0ppm	0	DSC_0088.jpg	1	70	200	1400	1000	651429	22537	0.034596249	1	3439	1.28166273	8	2688.5	6937	469.8888749	64.39239509	486.65	476.8163093	-0.190966985	0.023847419	38	0.838116047	965	0.028083607	0.088459067	35.60796199	11.30466366	43.81621356	120854	10.88442666	0.792260498	135.7791544	0.001510172	1.919740185	0.064799171	1.098567781	0.058374089	0.003476711	0.000904834	1.950170594	-2.49E-05	3.44E-05	10.82425652	135.8613526	65.99616271	0.976354327	0.919677856	2.30E-06	3.20E-06	1.394836119	1.415281067	0.005013396
111824_0ppm	0	DSC_0089.jpg	1	70	200	1400	1000	788029	3788	0.00480693	1	3163	1.22398713	2	1894	2095	506.4640113	43.99499623	481.575	497.9289677	0.181318729	0.010288581	87	0.838925871	767.5	0.013665208	0.042664367	73.17854165	23.43876309	36.80480605	94374	10.82595576	0.922816121	168.2486948	0.00044399	2.411324882	-0.070752928	1.085442298	0.028474987	0.000959717	0.000334255	1.947831613	-2.05E-05	2.84E-05	9.653555284	144.8926043	44.60842494	0.986191584	0.910163066	1.59E-06	2.38E-06	1.500179513	1.501834429	0.001369939
111824_0ppm	0	DSC_0090.jpg	1	70	200	1400	1000	905138	25357	0.028014513	1	3498	1.023690142	10	2187	4572	558.0242658	35.8259093	586.69	566.1592562	-0.471935319	0.029983163	39	0.927786551	1045	0.035242573	0.025336045	28.37477308	39.46945884	39.48537146	44171	10.24190084	0.959077778	160.4971549	0.000247236	3.563603574	1.309970697	1.365011859	0.057909227	0.003308059	0.000915535	1.993031062	-1.79E-05	2.48E-05	8.17094719	119.2384501	45.3300033	0.952238805	0.764548413	1.32E-06	1.94E-06	1.471619201	1.463327199	0.001095333
